platform,algorithm,baseline_package_id,device_model,soc,os_version,version,level,payload_profile,iteration_index,input_size,compressed_size,compression_ratio,compress_us,throughput_mbps,input_hash,compressed_output_hash,decompress_us,decompressed_output_hash,roundtrip_hash_match,roundtrip_byte_match,status
macOS,oodle_mermaid,compression-bench-oodle_mermaid-1-pso_like-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,pso_like,3,65536,6961,9.414739,192,325.520833,7545158f165814bb,3bd19babfe1b41b1,18,7545158f165814bb,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-1-pso_like-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,pso_like,4,65536,6961,9.414739,168,372.023810,7545158f165814bb,3bd19babfe1b41b1,18,7545158f165814bb,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-1-pso_like-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,pso_like,0,262144,25647,10.221234,686,364.431487,5c1552df8030fce4,fa4e2775b2475e63,85,5c1552df8030fce4,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-1-pso_like-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,pso_like,1,262144,25647,10.221234,666,375.375375,5c1552df8030fce4,fa4e2775b2475e63,116,5c1552df8030fce4,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-1-pso_like-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,pso_like,2,262144,25647,10.221234,691,361.794501,5c1552df8030fce4,fa4e2775b2475e63,82,5c1552df8030fce4,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-1-pso_like-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,pso_like,3,262144,25647,10.221234,682,366.568915,5c1552df8030fce4,fa4e2775b2475e63,91,5c1552df8030fce4,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-1-pso_like-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,pso_like,4,262144,25647,10.221234,668,374.251497,5c1552df8030fce4,fa4e2775b2475e63,85,5c1552df8030fce4,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-1-pso_like-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,pso_like,0,1048576,99510,10.537393,2540,393.700787,5236623b1e38a3a3,148aaf497fd5ba85,323,5236623b1e38a3a3,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-1-pso_like-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,pso_like,1,1048576,99510,10.537393,2577,388.048118,5236623b1e38a3a3,148aaf497fd5ba85,324,5236623b1e38a3a3,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-1-pso_like-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,pso_like,2,1048576,99510,10.537393,2525,396.039604,5236623b1e38a3a3,148aaf497fd5ba85,312,5236623b1e38a3a3,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-1-pso_like-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,pso_like,3,1048576,99510,10.537393,2499,400.160064,5236623b1e38a3a3,148aaf497fd5ba85,320,5236623b1e38a3a3,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-1-pso_like-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,pso_like,4,1048576,99510,10.537393,2536,394.321767,5236623b1e38a3a3,148aaf497fd5ba85,309,5236623b1e38a3a3,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-1-high_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,high_compressibility,0,65536,7127,9.195454,168,372.023810,2772eb7b5d580d96,2e9825f8f551c62a,12,2772eb7b5d580d96,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-1-high_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,high_compressibility,1,65536,7127,9.195454,150,416.666667,2772eb7b5d580d96,2e9825f8f551c62a,8,2772eb7b5d580d96,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-1-high_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,high_compressibility,2,65536,7127,9.195454,494,126.518219,2772eb7b5d580d96,2e9825f8f551c62a,196,2772eb7b5d580d96,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-1-high_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,high_compressibility,3,65536,7127,9.195454,171,365.497076,2772eb7b5d580d96,2e9825f8f551c62a,11,2772eb7b5d580d96,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-1-high_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,high_compressibility,4,65536,7127,9.195454,158,395.569620,2772eb7b5d580d96,2e9825f8f551c62a,7,2772eb7b5d580d96,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-1-high_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,high_compressibility,0,262144,28024,9.354268,471,530.785563,dcf9578e5a22ffc3,dc94e98222689e32,27,dcf9578e5a22ffc3,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-1-high_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,high_compressibility,1,262144,28024,9.354268,454,550.660793,dcf9578e5a22ffc3,dc94e98222689e32,27,dcf9578e5a22ffc3,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-1-high_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,high_compressibility,2,262144,28024,9.354268,459,544.662309,dcf9578e5a22ffc3,dc94e98222689e32,29,dcf9578e5a22ffc3,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-1-high_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,high_compressibility,3,262144,28024,9.354268,481,519.750520,dcf9578e5a22ffc3,dc94e98222689e32,26,dcf9578e5a22ffc3,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-1-high_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,high_compressibility,4,262144,28024,9.354268,463,539.956803,dcf9578e5a22ffc3,dc94e98222689e32,32,dcf9578e5a22ffc3,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-1-high_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,high_compressibility,0,1048576,113261,9.258050,1703,587.199060,c8116c5bb5e46840,85e16909a0274cd2,107,c8116c5bb5e46840,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-1-high_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,high_compressibility,1,1048576,113261,9.258050,1676,596.658711,c8116c5bb5e46840,85e16909a0274cd2,98,c8116c5bb5e46840,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-1-high_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,high_compressibility,2,1048576,113261,9.258050,1653,604.960678,c8116c5bb5e46840,85e16909a0274cd2,87,c8116c5bb5e46840,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-1-high_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,high_compressibility,3,1048576,113261,9.258050,1666,600.240096,c8116c5bb5e46840,85e16909a0274cd2,94,c8116c5bb5e46840,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-1-high_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,high_compressibility,4,1048576,113261,9.258050,1686,593.119810,c8116c5bb5e46840,85e16909a0274cd2,101,c8116c5bb5e46840,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-1-low_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,low_compressibility,0,65536,59684,1.098050,483,129.399586,3d44fc31249b7fea,6f104219a6f4df89,5,3d44fc31249b7fea,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-1-low_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,low_compressibility,1,65536,59684,1.098050,168,372.023810,3d44fc31249b7fea,6f104219a6f4df89,5,3d44fc31249b7fea,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-1-low_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,low_compressibility,2,65536,59684,1.098050,210,297.619048,3d44fc31249b7fea,6f104219a6f4df89,5,3d44fc31249b7fea,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-1-low_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,low_compressibility,3,65536,59684,1.098050,168,372.023810,3d44fc31249b7fea,6f104219a6f4df89,5,3d44fc31249b7fea,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-1-low_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,low_compressibility,4,65536,59684,1.098050,210,297.619048,3d44fc31249b7fea,6f104219a6f4df89,5,3d44fc31249b7fea,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-1-low_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,low_compressibility,0,262144,238797,1.097769,687,363.901019,847d87b26df4af9b,f035a80eab916869,20,847d87b26df4af9b,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-1-low_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,low_compressibility,1,262144,238797,1.097769,609,410.509031,847d87b26df4af9b,f035a80eab916869,19,847d87b26df4af9b,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-1-low_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,low_compressibility,2,262144,238797,1.097769,663,377.073906,847d87b26df4af9b,f035a80eab916869,19,847d87b26df4af9b,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-1-low_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,low_compressibility,3,262144,238797,1.097769,608,411.184211,847d87b26df4af9b,f035a80eab916869,19,847d87b26df4af9b,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-1-low_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,low_compressibility,4,262144,238797,1.097769,663,377.073906,847d87b26df4af9b,f035a80eab916869,19,847d87b26df4af9b,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-1-low_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,low_compressibility,0,1048576,955565,1.097336,2526,395.882819,31bf0a2c90ad6cea,e5388aa395828516,84,31bf0a2c90ad6cea,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-1-low_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,low_compressibility,1,1048576,955565,1.097336,2620,381.679389,31bf0a2c90ad6cea,e5388aa395828516,84,31bf0a2c90ad6cea,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-1-low_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,low_compressibility,2,1048576,955565,1.097336,2585,386.847195,31bf0a2c90ad6cea,e5388aa395828516,87,31bf0a2c90ad6cea,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-1-low_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,low_compressibility,3,1048576,955565,1.097336,2699,370.507595,31bf0a2c90ad6cea,e5388aa395828516,87,31bf0a2c90ad6cea,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-1-low_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,low_compressibility,4,1048576,955565,1.097336,2512,398.089172,31bf0a2c90ad6cea,e5388aa395828516,86,31bf0a2c90ad6cea,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-4-pso_like-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,4,pso_like,0,65536,3977,16.478753,310,201.612903,7545158f165814bb,54724438a970d38a,12,7545158f165814bb,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-4-pso_like-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,4,pso_like,1,65536,3977,16.478753,297,210.437710,7545158f165814bb,54724438a970d38a,12,7545158f165814bb,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-4-pso_like-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,4,pso_like,2,65536,3977,16.478753,300,208.333333,7545158f165814bb,54724438a970d38a,12,7545158f165814bb,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-4-pso_like-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,4,pso_like,3,65536,3977,16.478753,286,218.531469,7545158f165814bb,54724438a970d38a,11,7545158f165814bb,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-4-pso_like-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,4,pso_like,4,65536,3977,16.478753,292,214.041096,7545158f165814bb,54724438a970d38a,11,7545158f165814bb,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-4-pso_like-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,4,pso_like,0,262144,12201,21.485452,1157,216.076059,5c1552df8030fce4,e3d8ef2cf7c1de38,42,5c1552df8030fce4,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-4-pso_like-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,4,pso_like,1,262144,12201,21.485452,1160,215.517241,5c1552df8030fce4,e3d8ef2cf7c1de38,39,5c1552df8030fce4,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-4-pso_like-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,4,pso_like,2,262144,12201,21.485452,1134,220.458554,5c1552df8030fce4,e3d8ef2cf7c1de38,39,5c1552df8030fce4,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-4-pso_like-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,4,pso_like,3,262144,12201,21.485452,1142,218.914186,5c1552df8030fce4,e3d8ef2cf7c1de38,38,5c1552df8030fce4,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-4-pso_like-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,4,pso_like,4,262144,12201,21.485452,1203,207.813799,5c1552df8030fce4,e3d8ef2cf7c1de38,43,5c1552df8030fce4,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-4-pso_like-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,4,pso_like,0,1048576,47887,21.896882,4413,226.603218,5236623b1e38a3a3,8031614fb210bfa8,187,5236623b1e38a3a3,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-4-pso_like-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,4,pso_like,1,1048576,47887,21.896882,4277,233.808744,5236623b1e38a3a3,8031614fb210bfa8,184,5236623b1e38a3a3,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-4-pso_like-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,4,pso_like,2,1048576,47887,21.896882,4245,235.571260,5236623b1e38a3a3,8031614fb210bfa8,169,5236623b1e38a3a3,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-4-pso_like-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,4,pso_like,3,1048576,47887,21.896882,4252,235.183443,5236623b1e38a3a3,8031614fb210bfa8,157,5236623b1e38a3a3,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-4-pso_like-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,4,pso_like,4,1048576,47887,21.896882,4304,232.342007,5236623b1e38a3a3,8031614fb210bfa8,176,5236623b1e38a3a3,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-4-high_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,4,high_compressibility,0,65536,7441,8.807418,274,228.102190,2772eb7b5d580d96,2b367719d3709029,6,2772eb7b5d580d96,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-4-high_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,4,high_compressibility,1,65536,7441,8.807418,272,229.779412,2772eb7b5d580d96,2b367719d3709029,4,2772eb7b5d580d96,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-4-high_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,4,high_compressibility,2,65536,7441,8.807418,270,231.481481,2772eb7b5d580d96,2b367719d3709029,5,2772eb7b5d580d96,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-4-high_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,4,high_compressibility,3,65536,7441,8.807418,269,232.342007,2772eb7b5d580d96,2b367719d3709029,6,2772eb7b5d580d96,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-4-high_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,4,high_compressibility,4,65536,7441,8.807418,271,230.627306,2772eb7b5d580d96,2b367719d3709029,4,2772eb7b5d580d96,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-4-high_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,4,high_compressibility,0,262144,29716,8.821645,1014,246.548323,dcf9578e5a22ffc3,99b07b50f80ec019,20,dcf9578e5a22ffc3,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-4-high_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,4,high_compressibility,1,262144,29716,8.821645,1113,224.618149,dcf9578e5a22ffc3,99b07b50f80ec019,15,dcf9578e5a22ffc3,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-4-high_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,4,high_compressibility,2,262144,29716,8.821645,1011,247.279921,dcf9578e5a22ffc3,99b07b50f80ec019,17,dcf9578e5a22ffc3,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-4-high_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,4,high_compressibility,3,262144,29716,8.821645,1001,249.750250,dcf9578e5a22ffc3,99b07b50f80ec019,18,dcf9578e5a22ffc3,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-4-high_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,4,high_compressibility,4,262144,29716,8.821645,1004,249.003984,dcf9578e5a22ffc3,99b07b50f80ec019,17,dcf9578e5a22ffc3,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-4-high_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,4,high_compressibility,0,1048576,118843,8.823204,3577,279.563880,c8116c5bb5e46840,2fe2f2022c449eae,67,c8116c5bb5e46840,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-4-high_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,4,high_compressibility,1,1048576,118843,8.823204,3575,279.720280,c8116c5bb5e46840,2fe2f2022c449eae,32,c8116c5bb5e46840,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-4-high_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,4,high_compressibility,2,1048576,118843,8.823204,3612,276.854928,c8116c5bb5e46840,2fe2f2022c449eae,69,c8116c5bb5e46840,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-4-high_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,4,high_compressibility,3,1048576,118843,8.823204,3550,281.690141,c8116c5bb5e46840,2fe2f2022c449eae,32,c8116c5bb5e46840,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-4-high_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,4,high_compressibility,4,1048576,118843,8.823204,3522,283.929585,c8116c5bb5e46840,2fe2f2022c449eae,69,c8116c5bb5e46840,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-4-low_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,4,low_compressibility,0,65536,59922,1.093688,676,92.455621,3d44fc31249b7fea,cce5ca2fa9f840fe,4,3d44fc31249b7fea,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-4-low_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,4,low_compressibility,1,65536,59922,1.093688,678,92.182891,3d44fc31249b7fea,cce5ca2fa9f840fe,5,3d44fc31249b7fea,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-4-low_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,4,low_compressibility,2,65536,59922,1.093688,672,93.005952,3d44fc31249b7fea,cce5ca2fa9f840fe,4,3d44fc31249b7fea,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-4-low_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,4,low_compressibility,3,65536,59922,1.093688,666,93.843844,3d44fc31249b7fea,cce5ca2fa9f840fe,5,3d44fc31249b7fea,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-4-low_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,4,low_compressibility,4,65536,59922,1.093688,668,93.562874,3d44fc31249b7fea,cce5ca2fa9f840fe,4,3d44fc31249b7fea,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-4-low_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,4,low_compressibility,0,262144,239640,1.093908,2818,88.715401,847d87b26df4af9b,4f0833d06d41dcb5,18,847d87b26df4af9b,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-4-low_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,4,low_compressibility,1,262144,239640,1.093908,2849,87.750088,847d87b26df4af9b,4f0833d06d41dcb5,15,847d87b26df4af9b,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-4-low_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,4,low_compressibility,2,262144,239640,1.093908,3070,81.433225,847d87b26df4af9b,4f0833d06d41dcb5,47,847d87b26df4af9b,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-4-low_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,4,low_compressibility,3,262144,239640,1.093908,3007,83.139342,847d87b26df4af9b,4f0833d06d41dcb5,17,847d87b26df4af9b,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-4-low_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,4,low_compressibility,4,262144,239640,1.093908,2822,88.589653,847d87b26df4af9b,4f0833d06d41dcb5,15,847d87b26df4af9b,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-4-low_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,4,low_compressibility,0,1048576,958528,1.093944,9577,104.416832,31bf0a2c90ad6cea,c397db595c0675d0,36,31bf0a2c90ad6cea,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-4-low_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,4,low_compressibility,1,1048576,958528,1.093944,9583,104.351456,31bf0a2c90ad6cea,c397db595c0675d0,36,31bf0a2c90ad6cea,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-4-low_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,4,low_compressibility,2,1048576,958528,1.093944,9604,104.123282,31bf0a2c90ad6cea,c397db595c0675d0,37,31bf0a2c90ad6cea,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-4-low_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,4,low_compressibility,3,1048576,958528,1.093944,9679,103.316458,31bf0a2c90ad6cea,c397db595c0675d0,37,31bf0a2c90ad6cea,true,true,passed
macOS,oodle_mermaid,compression-bench-oodle_mermaid-4-low_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,4,low_compressibility,4,1048576,958528,1.093944,9653,103.594737,31bf0a2c90ad6cea,c397db595c0675d0,36,31bf0a2c90ad6cea,true,true,passed
macOS,oodle_selkie,compression-bench-oodle_selkie-1-pso_like-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,pso_like,0,65536,18740,3.497118,154,405.844156,7545158f165814bb,eea66c8d7fe69e87,10,7545158f165814bb,true,true,passed
macOS,oodle_selkie,compression-bench-oodle_selkie-1-pso_like-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,pso_like,1,65536,18740,3.497118,146,428.082192,7545158f165814bb,eea66c8d7fe69e87,9,7545158f165814bb,true,true,passed
macOS,oodle_selkie,compression-bench-oodle_selkie-1-pso_like-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,pso_like,2,65536,18740,3.497118,147,425.170068,7545158f165814bb,eea66c8d7fe69e87,9,7545158f165814bb,true,true,passed
macOS,oodle_selkie,compression-bench-oodle_selkie-1-pso_like-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,pso_like,3,65536,18740,3.497118,148,422.297297,7545158f165814bb,eea66c8d7fe69e87,9,7545158f165814bb,true,true,passed
