platform,algorithm,baseline_package_id,device_model,soc,os_version,version,level,payload_profile,iteration_index,input_size,compressed_size,compression_ratio,compress_us,throughput_mbps,input_hash,compressed_output_hash,decompress_us,decompressed_output_hash,roundtrip_hash_match,roundtrip_byte_match,status
macOS,zstd,compression-bench-zstd-1-low_compressibility-262144-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.5.6,1,low_compressibility,1,262144,238519,1.099049,1676,149.164678,847d87b26df4af9b,c58041d0d1336ae9,311,847d87b26df4af9b,true,true,passed
macOS,zstd,compression-bench-zstd-1-low_compressibility-262144-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.5.6,1,low_compressibility,2,262144,238519,1.099049,931,268.528464,847d87b26df4af9b,c58041d0d1336ae9,38,847d87b26df4af9b,true,true,passed
macOS,zstd,compression-bench-zstd-1-low_compressibility-262144-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.5.6,1,low_compressibility,3,262144,238519,1.099049,861,290.360046,847d87b26df4af9b,c58041d0d1336ae9,21,847d87b26df4af9b,true,true,passed
macOS,zstd,compression-bench-zstd-1-low_compressibility-262144-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.5.6,1,low_compressibility,4,262144,238519,1.099049,905,276.243094,847d87b26df4af9b,c58041d0d1336ae9,18,847d87b26df4af9b,true,true,passed
macOS,zstd,compression-bench-zstd-1-low_compressibility-1048576-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.5.6,1,low_compressibility,0,1048576,947081,1.107166,2531,395.100751,31bf0a2c90ad6cea,fa72a24d52ebed1a,135,31bf0a2c90ad6cea,true,true,passed
macOS,zstd,compression-bench-zstd-1-low_compressibility-1048576-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.5.6,1,low_compressibility,1,1048576,947081,1.107166,4818,207.555002,31bf0a2c90ad6cea,fa72a24d52ebed1a,165,31bf0a2c90ad6cea,true,true,passed
macOS,zstd,compression-bench-zstd-1-low_compressibility-1048576-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.5.6,1,low_compressibility,2,1048576,947081,1.107166,3484,287.026406,31bf0a2c90ad6cea,fa72a24d52ebed1a,664,31bf0a2c90ad6cea,true,true,passed
macOS,zstd,compression-bench-zstd-1-low_compressibility-1048576-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.5.6,1,low_compressibility,3,1048576,947081,1.107166,3076,325.097529,31bf0a2c90ad6cea,fa72a24d52ebed1a,379,31bf0a2c90ad6cea,true,true,passed
macOS,zstd,compression-bench-zstd-1-low_compressibility-1048576-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.5.6,1,low_compressibility,4,1048576,947081,1.107166,3791,263.782643,31bf0a2c90ad6cea,fa72a24d52ebed1a,68,31bf0a2c90ad6cea,true,true,passed
macOS,zstd,compression-bench-zstd-3-pso_like-65536-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.5.6,3,pso_like,0,65536,3150,20.805079,250,250.000000,7545158f165814bb,82b3f7d7430b7457,14,7545158f165814bb,true,true,passed
macOS,zstd,compression-bench-zstd-3-pso_like-65536-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.5.6,3,pso_like,1,65536,3150,20.805079,174,359.195402,7545158f165814bb,82b3f7d7430b7457,32,7545158f165814bb,true,true,passed
macOS,zstd,compression-bench-zstd-3-pso_like-65536-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.5.6,3,pso_like,2,65536,3150,20.805079,237,263.713080,7545158f165814bb,82b3f7d7430b7457,13,7545158f165814bb,true,true,passed
macOS,zstd,compression-bench-zstd-3-pso_like-65536-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.5.6,3,pso_like,3,65536,3150,20.805079,161,388.198758,7545158f165814bb,82b3f7d7430b7457,32,7545158f165814bb,true,true,passed
