Name,Count,CountPerSecond,TotalDurationSeconds,FirstStartSeconds,FirstFinishSeconds,FirstDurationSeconds,LastStartSeconds,LastFinishSeconds,LastDurationSeconds,MinDurationSeconds,MaxDurationSeconds,MeanDurationSeconds,DeviationDurationSeconds,
VectorFieldComponent,1,125000.000000,0.000008,1.907721,1.907729,0.000008,1.907721,1.907729,0.000008,0.000008,0.000008,0.000008,0.000000,
DrawSphereComponent,3,5484.460695,0.000008,1.862597,1.862600,0.000003,1.863142,1.863144,0.000002,0.000002,0.000003,0.000003,0.000001,
InputAction,4,17.668157,0.000008,1.945835,1.945839,0.000004,2.172229,2.172231,0.000002,0.000001,0.000004,0.000002,0.000001,
Module/AudioSynesthesia,1,125000.000000,0.000008,1.980213,1.980221,0.000008,1.980213,1.980221,0.000008,0.000008,0.000008,0.000008,0.000000,
SoundWave,1,125000.000003,0.000008,2.172256,2.172264,0.000008,2.172256,2.172264,0.000008,0.000008,0.000008,0.000008,0.000000,
T_FPGun_M,1,125000.000003,0.000008,2.177536,2.177544,0.000008,2.177536,2.177544,0.000008,0.000008,0.000008,0.000008,0.000000,
FScene_AddLightSceneInfo_RenderThread,1,125000.000003,0.000008,2.275360,2.275368,0.000008,2.275360,2.275368,0.000008,0.000008,0.000008,0.000008,0.000000,
EventDefaults::RegisterCollisionEvent_Notify,5,104.134125,0.000008,2.996993,2.996993,0.000000,3.045006,3.045008,0.000002,0.000000,0.000003,0.000002,0.000001,
BlackboardKeyType_Object,16,57553.956835,0.000008,1.930755,1.930755,0.000000,1.931033,1.931033,0.000000,0.000000,0.000001,0.000000,0.000001,
WorldDataLayers,2,368.867577,0.000008,2.175585,2.175589,0.000004,2.181003,2.181007,0.000004,0.000004,0.000004,0.000004,0.000000,
FBulkData::operator=,9,32.967637,0.000008,1.901165,1.901170,0.000005,2.174160,2.174160,0.000000,0.000000,0.000005,0.000001,0.000002,
StaticMesh/Game/LevelPrototyping/Meshes/SM_Ramp.SM_Ramp,8,22922.636103,0.000008,13.193209,13.193212,0.000003,13.193558,13.193558,0.000000,0.000000,0.000003,0.000001,0.000001,
AnimCurveMetaData,4,16.444258,0.000007,1.934211,1.934213,0.000002,2.177456,2.177457,0.000001,0.000001,0.000002,0.000002,0.000000,
FBulkData::~FBulkData,23,74.141410,0.000007,1.870236,1.870236,0.000000,2.180453,2.180454,0.000001,0.000000,0.000001,0.000000,0.000000,
Actor,2,35.124693,0.000007,2.138066,2.138071,0.000005,2.195004,2.195006,0.000002,0.000002,0.000005,0.000004,0.000002,
MakeVector,2,10362.694301,0.000007,17.097035,17.097040,0.000005,17.097226,17.097228,0.000002,0.000002,0.000005,0.000004,0.000002,
GameplayDebuggerCategoryReplicator,1,142857.142855,0.000007,2.203987,2.203994,0.000007,2.203987,2.203994,0.000007,0.000007,0.000007,0.000007,0.000000,
SetTimer,1,142857.142855,0.000007,2.199286,2.199293,0.000007,2.199286,2.199293,0.000007,0.000007,0.000007,0.000007,0.000000,
STAT_Pawn_PostInitComponents,2,1267.427123,0.000007,2.201856,2.201859,0.000003,2.203430,2.203434,0.000004,0.000003,0.000004,0.000004,0.000001,
Module/AnimationSharing,1,142857.142855,0.000007,1.978571,1.978578,0.000007,1.978571,1.978578,0.000007,0.000007,0.000007,0.000007,0.000000,
WidgetBlueprintGeneratedClass,2,3861.003861,0.000007,1.951472,1.951477,0.000005,1.951988,1.951990,0.000002,0.000002,0.000005,0.000004,0.000002,
STAT_FRenderAssetStreamingManager_OnPreGarbageCollect,1,142857.142855,0.000007,2.141647,2.141654,0.000007,2.141647,2.141654,0.000007,0.000007,0.000007,0.000007,0.000000,
STAT_Level_SortActorList,1,142857.142855,0.000007,2.199432,2.199439,0.000007,2.199432,2.199439,0.000007,0.000007,0.000007,0.000007,0.000000,
GameNetworkManager,1,142857.142855,0.000007,2.199307,2.199314,0.000007,2.199307,2.199314,0.000007,0.000007,0.000007,0.000007,0.000000,
USoundWave::SerializeCookedPlatformData,1,142857.142855,0.000007,2.172294,2.172301,0.000007,2.172294,2.172301,0.000007,0.000007,0.000007,0.000007,0.000000,
WorldPartitionSubsystem,2,19.383977,0.000007,2.078491,2.078494,0.000003,2.181665,2.181669,0.000004,0.000003,0.000004,0.000004,0.000001,
MetaSoundAssetSubsystem,1,142857.142855,0.000007,2.035661,2.035668,0.000007,2.035661,2.035668,0.000007,0.000007,0.000007,0.000007,0.000000,
PakFile_LoadPrimaryIndex,1,142857.142858,0.000007,0.402018,0.402025,0.000007,0.402018,0.402025,0.000007,0.000007,0.000007,0.000007,0.000000,
PakFile_SerializeEncodedEntries,1,142857.142858,0.000007,0.402062,0.402069,0.000007,0.402062,0.402069,0.000007,0.000007,0.000007,0.000007,0.000000,
Module/Sockets,1,142857.142858,0.000007,0.544134,0.544141,0.000007,0.544134,0.544141,0.000007,0.000007,0.000007,0.000007,0.000000,
PreInitHMDDevice(),1,142857.142858,0.000007,0.703602,0.703609,0.000007,0.703602,0.703609,0.000007,0.000007,0.000007,0.000007,0.000000,
Module/TelemetryUtils,1,142857.142860,0.000007,1.713276,1.713283,0.000007,1.713276,1.713283,0.000007,0.000007,0.000007,0.000007,0.000000,
FontFace,6,16806.722689,0.000007,1.917709,1.917710,0.000001,1.918065,1.918066,0.000001,0.000001,0.000002,0.000001,0.000000,
Module/GameplayCameras,1,142857.142860,0.000007,1.978543,1.978550,0.000007,1.978543,1.978550,0.000007,0.000007,0.000007,0.000007,0.000000,
PawnInputComponent0,3,1648.351648,0.000007,2.201982,2.201985,0.000003,2.203802,2.203802,0.000000,0.000000,0.000004,0.000002,0.000002,
ReleaseSkeletalMeshSkinCacheResources,6,0.530989,0.000007,2.260264,2.260265,0.000001,13.559922,13.559923,0.000001,0.000001,0.000002,0.000001,0.000000,
T_FPGun_N,1,142857.142864,0.000007,2.177515,2.177522,0.000007,2.177515,2.177522,0.000007,0.000007,0.000007,0.000007,0.000000,
ProcessDeferredCreatePhysicsState,3,49.680389,0.000007,2.138538,2.138541,0.000003,2.198922,2.198924,0.000002,0.000002,0.000003,0.000002,0.000001,
MasterEQEffectPreset,1,142857.142864,0.000007,2.056375,2.056382,0.000007,2.056375,2.056382,0.000007,0.000007,0.000007,0.000007,0.000000,
InputModifierSwizzleAxis,12,19.609221,0.000007,2.171666,2.171667,0.000001,2.783623,2.783623,0.000000,0.000000,0.000002,0.000001,0.000001,
SimpleConstructionScript,6,26.603646,0.000006,1.949056,1.949058,0.000002,2.174588,2.174589,0.000001,0.000000,0.000002,0.000001,0.000001,
T_ML_Aluminum01,1,166666.666656,0.000006,2.177617,2.177623,0.000006,2.177617,2.177623,0.000006,0.000006,0.000006,0.000006,0.000000,
LocalPlayer,1,166666.666656,0.000006,2.139619,2.139625,0.000006,2.139619,2.139625,0.000006,0.000006,0.000006,0.000006,0.000000,
MediaTexture,1,166666.666662,0.000006,1.928984,1.928990,0.000006,1.928984,1.928990,0.000006,0.000006,0.000006,0.000006,0.000000,
FRegistryContainerImpl::RegisterNodeInternal [External_AD Envelope.AD Envelope.float_1.0 ],1,166666.666662,0.000006,1.986304,1.986310,0.000006,1.986304,1.986310,0.000006,0.000006,0.000006,0.000006,0.000000,
Module/NiagaraShader,1,166666.666665,0.000006,0.522863,0.522869,0.000006,0.522863,0.522869,0.000006,0.000006,0.000006,0.000006,0.000000,
T_Sky_Stars,1,166666.666668,0.000006,2.179299,2.179305,0.000006,2.179299,2.179305,0.000006,0.000006,0.000006,0.000006,0.000000,
AIPerceptionSystem,1,166666.666668,0.000006,2.194790,2.194796,0.000006,2.194790,2.194796,0.000006,0.000006,0.000006,0.000006,0.000000,
UEngine::LoadMap.LoadPackagesFully,1,166666.666668,0.000006,2.195655,2.195661,0.000006,2.195655,2.195661,0.000006,0.000006,0.000006,0.000006,0.000000,
T_ML_Rubber_Blue_01_D,1,166666.666668,0.000006,2.177526,2.177532,0.000006,2.177526,2.177532,0.000006,0.000006,0.000006,0.000006,0.000000,
MarkEnabledPlugins,2,1.668616,0.000006,0.505421,0.505427,0.000006,1.704019,1.704019,0.000000,0.000000,0.000006,0.000003,0.000004,
ConvertOverlap,2,635.122261,0.000006,2.200216,2.200219,0.000003,2.203362,2.203365,0.000003,0.000003,0.000003,0.000003,0.000000,
FAudioThreadTask.SetDefaultAudioSettings,2,-3.110241,0.000006,2.784545,2.784549,0.000004,2.141506,2.141508,0.000002,0.000002,0.000004,0.000003,0.000001,
WorldPartitionRuntimeHashSet,2,372.439479,0.000006,2.175646,2.175648,0.000002,2.181012,2.181016,0.000004,0.000002,0.000004,0.000003,0.000001,
VirtualJoystick_Thumb,1,166666.666668,0.000006,2.201443,2.201449,0.000006,2.201443,2.201449,0.000006,0.000006,0.000006,0.000006,0.000000,
Module/TypedElementRuntime,1,166666.666668,0.000006,2.035419,2.035425,0.000006,2.035419,2.035425,0.000006,0.000006,0.000006,0.000006,0.000000,
FPhysScene_Chaos::ProcessDeferredCreatePhysicsState,3,49.681212,0.000006,2.138539,2.138541,0.000002,2.198922,2.198924,0.000002,0.000002,0.000002,0.000002,0.000000,
MasterEQSubmixDefault,1,166666.666668,0.000006,2.056386,2.056392,0.000006,2.056386,2.056392,0.000006,0.000006,0.000006,0.000006,0.000000,
ComponentDelegateBinding,4,17.643686,0.000006,1.951635,1.951637,0.000002,2.178344,2.178345,0.000001,0.000001,0.000002,0.000001,0.000001,
UObject::Rename,1,166666.666668,0.000006,2.199546,2.199552,0.000006,2.199546,2.199552,0.000006,0.000006,0.000006,0.000006,0.000000,
Module/MetasoundEngineTest,1,166666.666668,0.000006,2.016382,2.016388,0.000006,2.016382,2.016388,0.000006,0.000006,0.000006,0.000006,0.000000,
SkeletalMeshSocket,8,32.888922,0.000006,1.934216,1.934218,0.000002,2.177458,2.177459,0.000001,0.000000,0.000002,0.000001,0.000001,
AnimCompress_PerTrackCompression,8,333333.333333,0.000006,1.946723,1.946725,0.000002,1.946747,1.946747,0.000000,0.000000,0.000002,0.000001,0.000001,
InputModifierDeadZone,6,9.802752,0.000006,2.171631,2.171632,0.000001,2.783703,2.783704,0.000001,0.000000,0.000002,0.000001,0.000001,
StaticMesh/Engine/EngineSky/SM_SkySphere.SM_SkySphere,2,13071.895425,0.000006,12.240663,12.240669,0.000006,12.240816,12.240816,0.000000,0.000000,0.000006,0.000003,0.000004,
STAT_CacheNaniteMaterialBins,10,0.673916,0.000006,2.277250,2.277250,0.000000,17.115901,17.115902,0.000001,0.000000,0.000002,0.000001,0.000001,
SkeletalMesh_SendRenderDebugPhysics,2,1.687761,0.000005,12.374928,12.374931,0.000003,13.559928,13.559930,0.000002,0.000002,0.000003,0.000003,0.000001,
Slate_RTResizeBuffer,1,199999.999990,0.000005,2.989618,2.989623,0.000005,2.989618,2.989623,0.000005,0.000005,0.000005,0.000005,0.000000,
InputMappingContext,2,3189.792663,0.000005,2.171620,2.171624,0.000004,2.172246,2.172247,0.000001,0.000001,0.000004,0.000003,0.000002,
InputModifierScalar,4,6.535489,0.000005,2.171657,2.171658,0.000001,2.783699,2.783700,0.000001,0.000001,0.000002,0.000001,0.000000,
WorldPartitionReplay,1,199999.999990,0.000005,2.195270,2.195275,0.000005,2.195270,2.195275,0.000005,0.000005,0.000005,0.000005,0.000000,
BlendProfile,5,357142.857144,0.000005,1.934125,1.934127,0.000002,1.934139,1.934139,0.000000,0.000000,0.000002,0.000001,0.000001,
BP_PickUp_Rifle_C,1,199999.999990,0.000005,2.174802,2.174807,0.000005,2.174802,2.174807,0.000005,0.000005,0.000005,0.000005,0.000000,
BatchReleaseCommand,1,199999.999990,0.000005,2.146616,2.146621,0.000005,2.146616,2.146621,0.000005,0.000005,0.000005,0.000005,0.000000,
PhysicalMaterial,2,8403.361345,0.000005,2.048381,2.048385,0.000004,2.048618,2.048619,0.000001,0.000001,0.000004,0.000003,0.000002,
STAT_LocalPlayer_HandlePlayerControllerChanged,1,199999.999990,0.000005,2.201996,2.202001,0.000005,2.201996,2.202001,0.000005,0.000005,0.000005,0.000005,0.000000,
BP_Rifle_C_UAID_B42E9936F5422D3B01,1,199999.999990,0.000005,2.180458,2.180463,0.000005,2.180458,2.180463,0.000005,0.000005,0.000005,0.000005,0.000000,
MovieSceneCompiledDataManager,1,199999.999999,0.000005,1.911249,1.911254,0.000005,1.911249,1.911254,0.000005,0.000005,0.000005,0.000005,0.000000,
PhysicsConstraintTemplate,6,333333.333332,0.000005,1.946555,1.946557,0.000002,1.946572,1.946573,0.000001,0.000000,0.000002,0.000001,0.000001,
FRegistryContainerImpl::RegisterNodeInternal [Output_Output.String:Array_1.0 ],1,199999.999999,0.000005,1.983956,1.983961,0.000005,1.983956,1.983961,0.000005,0.000005,0.000005,0.000005,0.000000,
FApp::InitializeSession,1,199999.999999,0.000005,0.545001,0.545006,0.000005,0.545001,0.545006,0.000005,0.000005,0.000005,0.000005,0.000000,
GizmoElementCylinder,1,199999.999999,0.000005,1.962714,1.962719,0.000005,1.962714,1.962719,0.000005,0.000005,0.000005,0.000005,0.000000,
Module/ClothingSystemRuntimeNv,1,199999.999999,0.000005,1.972343,1.972348,0.000005,1.972343,1.972348,0.000005,0.000005,0.000005,0.000005,0.000000,
Module/PacketHandler,1,199999.999999,0.000005,1.972352,1.972357,0.000005,1.972352,1.972357,0.000005,0.000005,0.000005,0.000005,0.000000,
PaperTileMapComponent,1,199999.999999,0.000005,1.959811,1.959816,0.000005,1.959811,1.959816,0.000005,0.000005,0.000005,0.000005,0.000000,
Module/AISupportModule,1,199999.999999,0.000005,0.522613,0.522618,0.000005,0.522613,0.522618,0.000005,0.000005,0.000005,0.000005,0.000000,
DirectionalLightComponent,2,6.046845,0.000005,1.844081,1.844083,0.000002,2.174829,2.174832,0.000003,0.000002,0.000003,0.000003,0.000001,
ParticleSystemComponent,2,79999.999999,0.000005,1.844235,1.844238,0.000003,1.844258,1.844260,0.000002,0.000002,0.000003,0.000003,0.000001,
ExponentialHeightFogComponent,2,6.058036,0.000005,1.844733,1.844735,0.000002,2.174870,2.174873,0.000003,0.000002,0.000003,0.000003,0.000001,
PakFile_SerilizeTrailer,1,200000.000001,0.000005,0.401985,0.401990,0.000005,0.401985,0.401990,0.000005,0.000005,0.000005,0.000005,0.000000,
Module/OnlineSubsystemNull,1,200000.000003,0.000005,0.543818,0.543823,0.000005,0.543818,0.543823,0.000005,0.000005,0.000005,0.000005,0.000000,
AndroidPermissionCallbackProxy,1,200000.000008,0.000005,2.017674,2.017679,0.000005,2.017674,2.017679,0.000005,0.000005,0.000005,0.000005,0.000000,
Module/DumpGPUServices,1,200000.000008,0.000005,2.016668,2.016673,0.000005,2.016668,2.016673,0.000005,0.000005,0.000005,0.000005,0.000000,
Module/Synthesis,1,200000.000008,0.000005,2.016546,2.016551,0.000005,2.016546,2.016551,0.000005,0.000005,0.000005,0.000005,0.000000,
Module/ChaosNiagara,1,200000.000008,0.000005,2.016762,2.016767,0.000005,2.016762,2.016767,0.000005,0.000005,0.000005,0.000005,0.000000,
Module/MediaPlate,1,200000.000008,0.000005,2.017376,2.017381,0.000005,2.017376,2.017381,0.000005,0.000005,0.000005,0.000005,0.000000,
FAudioThreadTask.SetDefaultBaseSoundMix,2,-3.110318,0.000005,2.784540,2.784543,0.000003,2.141517,2.141519,0.000002,0.000002,0.000003,0.000002,0.000001,
PostProcessComponent,1,200000.000008,0.000005,1.912455,1.912460,0.000005,1.912455,1.912460,0.000005,0.000005,0.000005,0.000005,0.000000,
DataLayerSubsystem,2,19.385480,0.000005,2.078477,2.078479,0.000002,2.181644,2.181647,0.000003,0.000002,0.000003,0.000002,0.000001,
STAT_Character_PostInitComponents,1,200000.000008,0.000005,2.203430,2.203435,0.000005,2.203430,2.203435,0.000005,0.000005,0.000005,0.000005,0.000000,
FAudioThreadTask.SetDeviceMuted,3,0.092404,0.000004,2.784696,2.784697,0.000001,35.250713,35.250715,0.000002,0.000001,0.000002,0.000001,0.000001,
Add_DoubleDouble,1,249999.999965,0.000004,17.098867,17.098871,0.000004,17.098867,17.098871,0.000004,0.000004,0.000004,0.000004,0.000000,
AnimCompress_BitwiseCompressOnly,3,3846.153846,0.000004,1.945938,1.945940,0.000002,1.946717,1.946718,0.000001,0.000001,0.000002,0.000001,0.000001,
PhysicsAsset,2,8.866663,0.000004,1.946546,1.946548,0.000002,2.172108,2.172110,0.000002,0.000002,0.000002,0.000002,0.000000,
Module/NiagaraAnimNotifies,1,249999.999993,0.000004,1.980055,1.980059,0.000004,1.980055,1.980059,0.000004,0.000004,0.000004,0.000004,0.000000,
PhysicsVolumeChanged,1,249999.999993,0.000004,2.205386,2.205390,0.000004,2.205386,2.205390,0.000004,0.000004,0.000004,0.000004,0.000000,
PaperTerrainSplineComponent,1,249999.999993,0.000004,1.959888,1.959892,0.000004,1.959888,1.959892,0.000004,0.000004,0.000004,0.000004,0.000000,
AudioDeviceNotificationSubsystem,1,249999.999993,0.000004,2.049625,2.049629,0.000004,2.049625,2.049629,0.000004,0.000004,0.000004,0.000004,0.000000,
CameraModifier_CameraShake,1,249999.999993,0.000004,2.199973,2.199977,0.000004,2.199973,2.199977,0.000004,0.000004,0.000004,0.000004,0.000000,
Module/WaveTable,1,249999.999993,0.000004,2.015379,2.015383,0.000004,2.015379,2.015383,0.000004,0.000004,0.000004,0.000004,0.000000,
MF_ProcGrid,1,249999.999993,0.000004,2.180325,2.180329,0.000004,2.180325,2.180329,0.000004,0.000004,0.000004,0.000004,0.000000,
Master,1,249999.999993,0.000004,2.049393,2.049397,0.000004,2.049393,2.049397,0.000004,0.000004,0.000004,0.000004,0.000000,
GeometryCollectionISMPoolSubSystem,2,19.437479,0.000004,2.078414,2.078416,0.000002,2.181306,2.181308,0.000002,0.000002,0.000002,0.000002,0.000000,
ProceduralMeshComponent,1,249999.999993,0.000004,1.970925,1.970929,0.000004,1.970925,1.970929,0.000004,0.000004,0.000004,0.000004,0.000000,
Module/TcpMessaging,1,249999.999993,0.000004,1.980112,1.980116,0.000004,1.980112,1.980116,0.000004,0.000004,0.000004,0.000004,0.000000,
Module/AppleImageUtils,1,249999.999993,0.000004,2.017737,2.017741,0.000004,2.017737,2.017741,0.000004,0.000004,0.000004,0.000004,0.000000,
UInputDelegateBinding::BindInputDelegatesWithSubojects,2,590.493062,0.000004,2.200323,2.200325,0.000002,2.203708,2.203710,0.000002,0.000002,0.000002,0.000002,0.000000,
Module/Networking,1,249999.999993,0.000004,1.971662,1.971666,0.000004,1.971662,1.971666,0.000004,0.000004,0.000004,0.000004,0.000000,
STAT_SkinWeightProfileManager_Tick,1,249999.999993,0.000004,2.790659,2.790663,0.000004,2.790659,2.790663,0.000004,0.000004,0.000004,0.000004,0.000000,
LevelStreamingProfilingSubsystem,2,19.385856,0.000004,2.078471,2.078473,0.000002,2.181637,2.181639,0.000002,0.000002,0.000002,0.000002,0.000000,
SplineMeshComponent,1,249999.999993,0.000004,1.905091,1.905095,0.000004,1.905091,1.905095,0.000004,0.000004,0.000004,0.000004,0.000000,
EnvQueryManager,1,249999.999993,0.000004,2.194800,2.194804,0.000004,2.194800,2.194804,0.000004,0.000004,0.000004,0.000004,0.000000,
MediaPlateComponent,1,249999.999993,0.000004,1.968700,1.968704,0.000004,1.968700,1.968704,0.000004,0.000004,0.000004,0.000004,0.000000,
InputComponent,2,218.938150,0.000004,2.194981,2.194983,0.000002,2.204114,2.204116,0.000002,0.000002,0.000002,0.000002,0.000000,
ScriptStruct,3,113.498789,0.000004,1.952665,1.952666,0.000001,1.979095,1.979097,0.000002,0.000001,0.000002,0.000001,0.000001,
MovieScene,2,90909.090909,0.000004,1.969573,1.969576,0.000003,1.969594,1.969595,0.000001,0.000001,0.000003,0.000002,0.000001,
QuartzSubsystem,2,19.382474,0.000004,2.078570,2.078572,0.000002,2.181754,2.181756,0.000002,0.000002,0.000002,0.000002,0.000000,
GameplayDebug_Input,1,249999.999993,0.000004,2.194984,2.194988,0.000004,2.194984,2.194988,0.000004,0.000004,0.000004,0.000004,0.000000,
Module/SlateRHIRenderer,1,250000.000000,0.000004,0.451146,0.451150,0.000004,0.451146,0.451150,0.000004,0.000004,0.000004,0.000004,0.000000,
Module/OpenGLDrv,1,250000.000000,0.000004,0.451099,0.451103,0.000004,0.451099,0.451103,0.000004,0.000004,0.000004,0.000004,0.000000,
FPlatformStackWalk::Init,1,250000.000000,0.000004,0.522382,0.522386,0.000004,0.522382,0.522386,0.000004,0.000004,0.000004,0.000004,0.000000,
Module/AndroidDeviceProfileSelectorRuntime,1,250000.000000,0.000004,0.544286,0.544290,0.000004,0.544286,0.544290,0.000004,0.000004,0.000004,0.000004,0.000000,
Module/AnimGraphRuntime,1,250000.000000,0.000004,0.451090,0.451094,0.000004,0.451090,0.451094,0.000004,0.000004,0.000004,0.000004,0.000000,
HorizontalBoxSlot,5,384615.384614,0.000004,1.951899,1.951900,0.000001,1.951911,1.951912,0.000001,0.000000,0.000001,0.000001,0.000000,
ActorSequence,1,250000.000007,0.000004,1.969592,1.969596,0.000004,1.969592,1.969596,0.000004,0.000004,0.000004,0.000004,0.000000,
SetGameThreadShaderMap,2,69.163468,0.000004,1.921279,1.921282,0.000003,1.950195,1.950196,0.000001,0.000001,0.000003,0.000002,0.000001,
Module/LocationServicesBPLibrary,1,250000.000007,0.000004,1.980278,1.980282,0.000004,1.980278,1.980282,0.000004,0.000004,0.000004,0.000004,0.000000,
UNavCollision::GetCookedData,9,32.324103,0.000004,1.901379,1.901380,0.000001,2.179809,2.179809,0.000000,0.000000,0.000001,0.000000,0.000001,
EnhancedInputLibrary,1,250000.000007,0.000004,1.978645,1.978649,0.000004,1.978645,1.978649,0.000004,0.000004,0.000004,0.000004,0.000000,
GizmoElementCone,1,250000.000007,0.000004,1.962721,1.962725,0.000004,1.962721,1.962725,0.000004,0.000004,0.000004,0.000004,0.000000,
Module/MetasoundGenerator,1,250000.000007,0.000004,1.980314,1.980318,0.000004,1.980314,1.980318,0.000004,0.000004,0.000004,0.000004,0.000000,
SpectatorPawnMovement,2,6.744157,0.000004,1.905069,1.905070,0.000001,2.201619,2.201622,0.000003,0.000001,0.000003,0.000002,0.000001,
Module/MRMesh,1,250000.000007,0.000004,1.971906,1.971910,0.000004,1.971906,1.971910,0.000004,0.000004,0.000004,0.000004,0.000000,
SkyLightComponent,2,6.408695,0.000004,1.862924,1.862925,0.000001,2.174997,2.175000,0.000003,0.000001,0.000003,0.000002,0.000001,
MustSpectate,4,2115.282919,0.000004,2.200265,2.200267,0.000002,2.202156,2.202156,0.000000,0.000000,0.000002,0.000001,0.000001,
PlayerState,1,250000.000021,0.000004,2.199917,2.199921,0.000004,2.199917,2.199921,0.000004,0.000004,0.000004,0.000004,0.000000,
EGLResizeRenderContextSurface,4,1998.001998,0.000004,2.766140,2.766141,0.000001,2.768140,2.768142,0.000002,0.000000,0.000002,0.000001,0.000001,
InitHMDs,1,250000.000021,0.000004,2.035123,2.035127,0.000004,2.035123,2.035127,0.000004,0.000004,0.000004,0.000004,0.000000,
SoundSubmix,3,66666.666667,0.000004,2.056299,2.056301,0.000002,2.056343,2.056344,0.000001,0.000001,0.000002,0.000001,0.000001,
ObjectTraceWorldSubsystem,2,19.385856,0.000004,2.078449,2.078450,0.000001,2.181614,2.181617,0.000003,0.000001,0.000003,0.000002,0.000001,
InitThreadConfig,1,250000.000021,0.000004,2.065376,2.065380,0.000004,2.065376,2.065380,0.000004,0.000004,0.000004,0.000004,0.000000,
FAddFogCommand,1,250000.000021,0.000004,2.196069,2.196073,0.000004,2.196069,2.196073,0.000004,0.000004,0.000004,0.000004,0.000000,
SceneComp,3,375000.000010,0.000004,2.199523,2.199524,0.000001,2.199528,2.199531,0.000003,0.000000,0.000003,0.000001,0.000002,
WorldInfo,1,250000.000021,0.000004,2.181019,2.181023,0.000004,2.181019,2.181023,0.000004,0.000004,0.000004,0.000004,0.000000,
Module/TemplateSequence,1,250000.000021,0.000004,2.017414,2.017418,0.000004,2.017414,2.017418,0.000004,0.000004,0.000004,0.000004,0.000000,
MetaSoundOutputSubsystem,2,19.382662,0.000003,2.078584,2.078585,0.000001,2.181767,2.181769,0.000002,0.000001,0.000002,0.000002,0.000001,
CameraAnimationSequenceSubsystem,2,19.380408,0.000003,2.078524,2.078525,0.000001,2.181719,2.181721,0.000002,0.000001,0.000002,0.000002,0.000001,
ULevel::PostLoad,1,333333.333287,0.000003,2.180432,2.180435,0.000003,2.180432,2.180435,0.000003,0.000003,0.000003,0.000003,0.000000,
DeleteStruct,2,18.629780,0.000003,2.847222,2.847223,0.000001,2.954575,2.954577,0.000002,0.000001,0.000002,0.000002,0.000001,
BookMark,6,1238.645747,0.000003,2.175613,2.175614,0.000001,2.180457,2.180457,0.000000,0.000000,0.000001,0.000001,0.000001,
WorldPartitionLevelStreamingPolicy,2,372.508847,0.000003,2.175641,2.175643,0.000002,2.181009,2.181010,0.000001,0.000001,0.000002,0.000002,0.000001,
ContentBundleManager,2,351.185250,0.000003,2.174777,2.174778,0.000001,2.180470,2.180472,0.000002,0.000001,0.000002,0.000002,0.000001,
ProjectileMovementComponent,2,9.055551,0.000003,1.953516,1.953518,0.000002,2.174374,2.174375,0.000001,0.000001,0.000002,0.000002,0.000001,
Module/AndroidMedia,1,333333.333311,0.000003,1.972577,1.972580,0.000003,1.972577,1.972580,0.000003,0.000003,0.000003,0.000003,0.000000,
FEngineFontServices::Create,1,333333.333311,0.000003,1.676220,1.676223,0.000003,1.676220,1.676223,0.000003,0.000003,0.000003,0.000003,0.000000,
AnimBoneCompressionSettings,2,2577.319588,0.000003,1.945933,1.945935,0.000002,1.946708,1.946709,0.000001,0.000001,0.000002,0.000002,0.000001,
IPlatformFeaturesModule::Get(),1,333333.333324,0.000003,0.583335,0.583338,0.000003,0.583335,0.583338,0.000003,0.000003,0.000003,0.000003,0.000000,
Module/StreamingFile,1,333333.333330,0.000003,0.400363,0.400366,0.000003,0.400363,0.400366,0.000003,0.000003,0.000003,0.000003,0.000000,
TouchInterface,1,333333.333336,0.000003,2.201339,2.201342,0.000003,2.201339,2.201342,0.000003,0.000003,0.000003,0.000003,0.000000,
ReplaySubsystem,1,333333.333336,0.000003,2.138644,2.138647,0.000003,2.138644,2.138647,0.000003,0.000003,0.000003,0.000003,0.000000,
Module/FunctionalTesting,1,333333.333336,0.000003,1.972300,1.972303,0.000003,1.972300,1.972303,0.000003,0.000003,0.000003,0.000003,0.000000,
GameplayTagsList,1,333333.333336,0.000003,2.036182,2.036185,0.000003,2.036182,2.036185,0.000003,0.000003,0.000003,0.000003,0.000000,
WorldPartitionHLODRuntimeSubsystem,2,19.385292,0.000003,2.078485,2.078486,0.000001,2.181654,2.181656,0.000002,0.000001,0.000002,0.000001,0.000001,
Module/Overlay,1,333333.333336,0.000003,1.972308,1.972311,0.000003,1.972308,1.972311,0.000003,0.000003,0.000003,0.000003,0.000000,
CineCameraComponent,1,333333.333336,0.000003,1.926586,1.926589,0.000003,1.926586,1.926589,0.000003,0.000003,0.000003,0.000003,0.000000,
Module/PlatformCryptoTypes,1,333333.333336,0.000003,0.522173,0.522176,0.000003,0.522173,0.522176,0.000003,0.000003,0.000003,0.000003,0.000000,
PhysicsCollisionHandler,2,35.135183,0.000003,2.138033,2.138035,0.000002,2.194955,2.194956,0.000001,0.000001,0.000002,0.000001,0.000001,
MovementOverlapTest,1,333333.333336,0.000003,2.203617,2.203620,0.000003,2.203617,2.203620,0.000003,0.000003,0.000003,0.000003,0.000000,
PaperTerrainComponent,1,333333.333336,0.000003,1.960292,1.960295,0.000003,1.960292,1.960295,0.000003,0.000003,0.000003,0.000003,0.000000,
OnlineSession,1,333333.333336,0.000003,2.138615,2.138618,0.000003,2.138615,2.138618,0.000003,0.000003,0.000003,0.000003,0.000000,
