platform,algorithm,baseline_package_id,device_model,soc,os_version,version,level,payload_profile,iteration_index,input_size,compressed_size,compression_ratio,compress_us,throughput_mbps,input_hash,compressed_output_hash,decompress_us,decompressed_output_hash,roundtrip_hash_match,roundtrip_byte_match,status
Android,zstd,compression-bench-zstd-1-pso_like-262144-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,1,pso_like,1,262144,10879,24.096332,1288,194.099379,5c1552df8030fce4,aa93b299a8716384,163,5c1552df8030fce4,true,true,passed
Android,zstd,compression-bench-zstd-1-pso_like-262144-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,1,pso_like,2,262144,10879,24.096332,1312,190.548780,5c1552df8030fce4,aa93b299a8716384,157,5c1552df8030fce4,true,true,passed
Android,zstd,compression-bench-zstd-1-pso_like-262144-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,1,pso_like,3,262144,10879,24.096332,1285,194.552529,5c1552df8030fce4,aa93b299a8716384,156,5c1552df8030fce4,true,true,passed
Android,zstd,compression-bench-zstd-1-pso_like-262144-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,1,pso_like,4,262144,10879,24.096332,1323,188.964475,5c1552df8030fce4,aa93b299a8716384,154,5c1552df8030fce4,true,true,passed
Android,zstd,compression-bench-zstd-1-pso_like-1048576-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,1,pso_like,0,1048576,42639,24.591946,5096,196.232339,5236623b1e38a3a3,5bb754c142695973,990,5236623b1e38a3a3,true,true,passed
Android,zstd,compression-bench-zstd-1-pso_like-1048576-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,1,pso_like,1,1048576,42639,24.591946,5162,193.723363,5236623b1e38a3a3,5bb754c142695973,1001,5236623b1e38a3a3,true,true,passed
Android,zstd,compression-bench-zstd-1-pso_like-1048576-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,1,pso_like,2,1048576,42639,24.591946,5076,197.005516,5236623b1e38a3a3,5bb754c142695973,1006,5236623b1e38a3a3,true,true,passed
Android,zstd,compression-bench-zstd-1-pso_like-1048576-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,1,pso_like,3,1048576,42639,24.591946,5101,196.039992,5236623b1e38a3a3,5bb754c142695973,1060,5236623b1e38a3a3,true,true,passed
Android,zstd,compression-bench-zstd-1-pso_like-1048576-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,1,pso_like,4,1048576,42639,24.591946,5067,197.355437,5236623b1e38a3a3,5bb754c142695973,1144,5236623b1e38a3a3,true,true,passed
Android,zstd,compression-bench-zstd-1-high_compressibility-65536-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,1,high_compressibility,0,65536,6808,9.626322,355,176.056338,2772eb7b5d580d96,2482c1c48df54ebf,31,2772eb7b5d580d96,true,true,passed
Android,zstd,compression-bench-zstd-1-high_compressibility-65536-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,1,high_compressibility,1,65536,6808,9.626322,342,182.748538,2772eb7b5d580d96,2482c1c48df54ebf,31,2772eb7b5d580d96,true,true,passed
Android,zstd,compression-bench-zstd-1-high_compressibility-65536-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,1,high_compressibility,2,65536,6808,9.626322,335,186.567164,2772eb7b5d580d96,2482c1c48df54ebf,30,2772eb7b5d580d96,true,true,passed
Android,zstd,compression-bench-zstd-1-high_compressibility-65536-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,1,high_compressibility,3,65536,6808,9.626322,437,143.020595,2772eb7b5d580d96,2482c1c48df54ebf,48,2772eb7b5d580d96,true,true,passed
Android,zstd,compression-bench-zstd-1-high_compressibility-65536-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,1,high_compressibility,4,65536,6808,9.626322,337,185.459941,2772eb7b5d580d96,2482c1c48df54ebf,31,2772eb7b5d580d96,true,true,passed
Android,zstd,compression-bench-zstd-1-high_compressibility-262144-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,1,high_compressibility,0,262144,26912,9.740785,1399,178.699071,dcf9578e5a22ffc3,b6bced6572c959b0,69,dcf9578e5a22ffc3,true,true,passed
Android,zstd,compression-bench-zstd-1-high_compressibility-262144-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,1,high_compressibility,1,262144,26912,9.740785,1390,179.856115,dcf9578e5a22ffc3,b6bced6572c959b0,71,dcf9578e5a22ffc3,true,true,passed
Android,zstd,compression-bench-zstd-1-high_compressibility-262144-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,1,high_compressibility,2,262144,26912,9.740785,1438,173.852573,dcf9578e5a22ffc3,b6bced6572c959b0,66,dcf9578e5a22ffc3,true,true,passed
Android,zstd,compression-bench-zstd-1-high_compressibility-262144-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,1,high_compressibility,3,262144,26912,9.740785,1464,170.765027,dcf9578e5a22ffc3,b6bced6572c959b0,65,dcf9578e5a22ffc3,true,true,passed
Android,zstd,compression-bench-zstd-1-high_compressibility-262144-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,1,high_compressibility,4,262144,26912,9.740785,1354,184.638109,dcf9578e5a22ffc3,b6bced6572c959b0,66,dcf9578e5a22ffc3,true,true,passed
Android,zstd,compression-bench-zstd-1-high_compressibility-1048576-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,1,high_compressibility,0,1048576,110290,9.507444,5376,186.011905,c8116c5bb5e46840,dd844b8b0387a46a,602,c8116c5bb5e46840,true,true,passed
Android,zstd,compression-bench-zstd-1-high_compressibility-1048576-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,1,high_compressibility,1,1048576,110290,9.507444,5321,187.934599,c8116c5bb5e46840,dd844b8b0387a46a,590,c8116c5bb5e46840,true,true,passed
Android,zstd,compression-bench-zstd-1-high_compressibility-1048576-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,1,high_compressibility,2,1048576,110290,9.507444,5350,186.915888,c8116c5bb5e46840,dd844b8b0387a46a,597,c8116c5bb5e46840,true,true,passed
Android,zstd,compression-bench-zstd-1-high_compressibility-1048576-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,1,high_compressibility,3,1048576,110290,9.507444,5290,189.035917,c8116c5bb5e46840,dd844b8b0387a46a,604,c8116c5bb5e46840,true,true,passed
Android,zstd,compression-bench-zstd-1-high_compressibility-1048576-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,1,high_compressibility,4,1048576,110290,9.507444,5241,190.803282,c8116c5bb5e46840,dd844b8b0387a46a,601,c8116c5bb5e46840,true,true,passed
Android,zstd,compression-bench-zstd-1-low_compressibility-65536-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,1,low_compressibility,0,65536,59644,1.098786,776,80.541237,3d44fc31249b7fea,db84fd11a339c963,27,3d44fc31249b7fea,true,true,passed
Android,zstd,compression-bench-zstd-1-low_compressibility-65536-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,1,low_compressibility,1,65536,59644,1.098786,746,83.780161,3d44fc31249b7fea,db84fd11a339c963,25,3d44fc31249b7fea,true,true,passed
Android,zstd,compression-bench-zstd-1-low_compressibility-65536-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,1,low_compressibility,2,65536,59644,1.098786,732,85.382514,3d44fc31249b7fea,db84fd11a339c963,25,3d44fc31249b7fea,true,true,passed
